Freq.	V(n003)
3.65569541741741e+06	(2.24397274877504e+01dB,-6.94652333437676e+01°)
3.67256934078590e+06	(2.24194313518109e+01dB,-6.98154667749963e+01°)
3.68952115064583e+06	(2.23988316502399e+01dB,-7.01668861242774e+01°)
3.70655120650492e+06	(2.23779255546307e+01dB,-7.05194776881998e+01°)
3.72365986953028e+06	(2.23567102560094e+01dB,-7.08732273856242e+01°)
3.74084750255611e+06	(2.23351829662404e+01dB,-7.12281207578608e+01°)
3.75811447009136e+06	(2.23133409194450e+01dB,-7.15841429691101e+01°)
3.77546113832751e+06	(2.22911813734281e+01dB,-7.19412788071674e+01°)
3.79288787514626e+06	(2.22687016111147e+01dB,-7.22995126844009e+01°)
3.81039505012740e+06	(2.22458989419941e+01dB,-7.26588286390037e+01°)
3.82798303455662e+06	(2.22227707035690e+01dB,-7.30192103365264e+01°)
3.84565220143339e+06	(2.21993142628103e+01dB,-7.33806410716940e+01°)
3.86340292547886e+06	(2.21755270176150e+01dB,-7.37431037705100e+01°)
3.88123558314381e+06	(2.21514063982655e+01dB,-7.41065809926509e+01°)
3.89915055261664e+06	(2.21269498688897e+01dB,-7.44710549341560e+01°)
3.91714821383141e+06	(2.21021549289190e+01dB,-7.48365074304125e+01°)
3.93522894847585e+06	(2.20770191145447e+01dB,-7.52029199594396e+01°)
3.95339313999948e+06	(2.20515400001690e+01dB,-7.55702736454735e+01°)
3.97164117362176e+06	(2.20257151998501e+01dB,-7.59385492628538e+01°)
3.98997343634024e+06	(2.19995423687401e+01dB,-7.63077272402131e+01°)
4.00839031693876e+06	(2.19730192045127e+01dB,-7.66777876649694e+01°)
4.02689220599570e+06	(2.19461434487809e+01dB,-7.70487102881233e+01°)
4.04547949589228e+06	(2.19189128885008e+01dB,-7.74204745293568e+01°)
4.06415258082086e+06	(2.18913253573621e+01dB,-7.77930594824353e+01°)
4.08291185679333e+06	(2.18633787371613e+01dB,-7.81664439209104e+01°)
4.10175772164946e+06	(2.18350709591576e+01dB,-7.85406063041216e+01°)
4.12069057506538e+06	(2.18064000054094e+01dB,-7.89155247834956e+01°)
4.13971081856205e+06	(2.17773639100885e+01dB,-7.92911772091387e+01°)
4.15881885551373e+06	(2.17479607607724e+01dB,-7.96675411367210e+01°)
4.17801509115662e+06	(2.17181886997106e+01dB,-8.00445938346474e+01°)
4.19729993259737e+06	(2.16880459250654e+01dB,-8.04223122915115e+01°)
4.21667378882176e+06	(2.16575306921239e+01dB,-8.08006732238273e+01°)
4.23613707070337e+06	(2.16266413144802e+01dB,-8.11796530840344e+01°)
4.25569019101227e+06	(2.15953761651868e+01dB,-8.15592280687695e+01°)
4.27533356442381e+06	(2.15637336778716e+01dB,-8.19393741274002e+01°)
4.29506760752737e+06	(2.15317123478215e+01dB,-8.23200669708111e+01°)
4.31489273883524e+06	(2.14993107330290e+01dB,-8.27012820804387e+01°)
4.33480937879148e+06	(2.14665274552015e+01dB,-8.30829947175448e+01°)
4.35481794978080e+06	(2.14333612007308e+01dB,-8.34651799327207e+01°)
4.37491887613758e+06	(2.13998107216231e+01dB,-8.38478125756157e+01°)
4.39511258415482e+06	(2.13658748363855e+01dB,-8.42308673048779e+01°)
4.41539950209322e+06	(2.13315524308705e+01dB,-8.46143185983000e+01°)
4.43578006019021e+06	(2.12968424590756e+01dB,-8.49981407631592e+01°)
4.45625469066914e+06	(2.12617439438963e+01dB,-8.53823079467424e+01°)
4.47682382774838e+06	(2.12262559778335e+01dB,-8.57667941470444e+01°)
4.49748790765059e+06	(2.11903777236522e+01dB,-8.61515732236289e+01°)
4.51824736861192e+06	(2.11541084149909e+01dB,-8.65366189086423e+01°)
4.53910265089134e+06	(2.11174473569221e+01dB,-8.69219048179661e+01°)
4.56005419677997e+06	(2.10803939264610e+01dB,-8.73074044624991e+01°)
4.58110245061042e+06	(2.10429475730231e+01dB,-8.76930912595547e+01°)
4.60224785876628e+06	(2.10051078188296e+01dB,-8.80789385443629e+01°)
4.62349086969154e+06	(2.09668742592597e+01dB,-8.84649195816628e+01°)
4.64483193390011e+06	(2.09282465631494e+01dB,-8.88510075773747e+01°)
4.66627150398539e+06	(2.08892244730369e+01dB,-8.92371756903376e+01°)
4.68781003462983e+06	(2.08498078053524e+01dB,-8.96233970440982e+01°)
4.70944798261464e+06	(2.08099964505552e+01dB,-9.00096447387417e+01°)
4.73118580682940e+06	(2.07697903732140e+01dB,-9.03958918627467e+01°)
4.75302396828185e+06	(2.07291896120341e+01dB,-9.07821115048547e+01°)
4.77496293010762e+06	(2.06881942798277e+01dB,-9.11682767659383e+01°)
4.79700315758011e+06	(2.06468045634309e+01dB,-9.15543607708562e+01°)
4.81914511812030e+06	(2.06050207235653e+01dB,-9.19403366802815e+01°)
4.84138928130669e+06	(2.05628430946445e+01dB,-9.23261777024893e+01°)
4.86373611888528e+06	(2.05202720845268e+01dB,-9.27118571050918e+01°)
4.88618610477951e+06	(2.04773081742143e+01dB,-9.30973482267065e+01°)
4.90873971510038e+06	(2.04339519174978e+01dB,-9.34826244885454e+01°)
4.93139742815651e+06	(2.03902039405494e+01dB,-9.38676594059124e+01°)
4.95415972446430e+06	(2.03460649414628e+01dB,-9.42524265995962e+01°)
4.97702708675810e+06	(2.03015356897413e+01dB,-9.46368998071464e+01°)
5.00000000000000e+06	(2.02566170257375e+01dB,-9.50210528940131e+01°)
